,trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end
507,2354012,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:26:00,2014-06-30 18:51:00,25.4,82.0,tstorms,238,Ravenswood Ave & Montrose Ave,41.961626,-87.67410100000001,15.0,242,Damen Ave & Leland Ave,41.967094,-87.679028,15.0
508,2354007,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:28:00,2.25,82.0,tstorms,192,Canal St & Adams St,41.878948,-87.63975,39.0,68,Clinton St & Tilden St,41.875885,-87.640795,23.0
509,2354004,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:25:00,2014-06-30 18:31:00,5.583333333333333,82.0,tstorms,84,Green St & Milwaukee Ave,41.891733,-87.64872700000001,19.0,233,Sangamon St & Washington Blvd,41.883004,-87.65114799999999,15.0
510,2354003,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:32:00,6.383333333333334,82.0,tstorms,217,May St & Fulton St,41.886773,-87.656001,15.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0
511,2354002,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:32:00,6.466666666666667,82.0,tstorms,217,May St & Fulton St,41.886773,-87.656001,15.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0
512,2354000,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:55:00,30.53333333333333,82.0,tstorms,90,Millennium Park,41.8810317,-87.62408432,35.0,114,Sheffield Ave & Addison St,41.94688,-87.65445,27.0
513,2353998,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:34:00,8.7,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,23,Orleans St & Elm St,41.902924,-87.637715,15.0
514,2353997,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:25:00,2014-06-30 18:33:00,8.4,82.0,tstorms,128,Damen Ave & Chicago Ave,41.895769,-87.67721999999999,15.0,61,Wood St & Milwaukee Ave,41.907655,-87.672552,15.0
515,2353996,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:32:00,7.583333333333333,82.0,tstorms,115,Sheffield Ave & Wellington Ave,41.936253,-87.653566,23.0,250,Ashland Ave & Wellington Ave,41.936083,-87.66980699999999,19.0
516,2353995,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:42:00,16.95,82.0,tstorms,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,349,Halsted St & Wrightwood Ave,41.929143,-87.649077,15.0
517,2353993,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:33:00,8.6,82.0,tstorms,49,Dearborn St & Monroe St,41.881319815,-87.6295209193,27.0,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0
518,2353991,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:25:00,2014-06-30 18:34:00,9.616666666666667,82.0,tstorms,108,Halsted St & Polk St,41.87184,-87.64664,19.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0
519,2353986,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:24:00,2014-06-30 18:31:00,6.333333333333333,82.0,tstorms,119,Ashland Ave & Lake St,41.88541,-87.66731999999999,19.0,128,Damen Ave & Chicago Ave,41.895769,-87.67721999999999,15.0
520,2353984,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:24:00,2014-06-30 18:35:00,10.733333333333333,82.0,tstorms,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,15.0,163,Paulina St & Diversey Pkwy,41.93186,-87.67079,15.0
521,2353979,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:24:00,2014-06-30 18:30:00,5.816666666666666,82.0,tstorms,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0
522,2353978,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:24:00,2014-06-30 18:37:00,13.333333333333334,82.0,tstorms,214,Damen Ave & Grand Ave,41.89122,-87.67685999999999,15.0,58,Marshfield Ave & Cortland St,41.916017,-87.668879,19.0
523,2353977,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:24:00,2014-06-30 18:33:00,9.45,82.0,tstorms,113,Bissell St & Armitage Ave,41.91844,-87.65222,15.0,13,Wilton Ave & Diversey Pkwy,41.93250008,-87.65268082,19.0
524,2353976,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:24:00,2014-06-30 18:29:00,5.25,82.0,tstorms,21,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,15.0,75,Canal St & Jackson Blvd,41.877988,-87.64076899999999,23.0
525,2353975,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:24:00,2014-06-30 18:26:00,2.3666666666666667,82.0,tstorms,242,Damen Ave & Leland Ave,41.967094,-87.679028,15.0,344,Wolcott Ave & Lawrence Ave,41.968641,-87.676335,15.0
526,2353974,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:30:00,6.75,82.0,tstorms,240,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000001,23.0,256,Broadway & Sheridan Rd,41.952833,-87.64999300000001,15.0
527,2353973,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:23:00,2014-06-30 18:45:00,21.45,82.0,tstorms,50,Clark St & Congress Pkwy,41.8759326655,-87.63058453549999,27.0,178,State St & 19th St,41.856594,-87.627542,15.0
528,2353971,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:43:00,19.85,82.0,tstorms,283,LaSalle St & Jackson Blvd,41.87817,-87.631985,23.0,317,Wood St & Taylor St,41.869154,-87.67104499999999,15.0
529,2353967,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:28:00,5.416666666666667,82.0,tstorms,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,212,Wells St & Hubbard St,41.889933,-87.63426199999999,31.0
530,2353964,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:26:00,2.8666666666666667,82.0,tstorms,205,Paulina St & 18th St,41.857901,-87.668745,15.0,129,Blue Island Ave & 18th St,41.857556,-87.661535,15.0
531,2353963,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:35:00,12.116666666666667,82.0,tstorms,164,Franklin St & Lake St,41.885837,-87.6355,23.0,47,State St & Kinzie St,41.88918,-87.6277,19.0
532,2353961,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:26:00,3.05,82.0,tstorms,316,Damen Ave & Sunnyside Ave,41.96325,-87.67925799999999,19.0,238,Ravenswood Ave & Montrose Ave,41.961626,-87.67410100000001,15.0
533,2353959,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:23:00,2014-06-30 18:26:00,3.283333333333333,82.0,tstorms,115,Sheffield Ave & Wellington Ave,41.936253,-87.653566,23.0,153,Southport Ave & Wellington Ave,41.935733,-87.663576,19.0
534,2353958,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:23:00,2014-06-30 18:39:00,16.016666666666666,82.0,tstorms,164,Franklin St & Lake St,41.885837,-87.6355,23.0,58,Marshfield Ave & Cortland St,41.916017,-87.668879,19.0
535,2353955,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:48:00,25.716666666666665,82.0,tstorms,140,Dearborn Pkwy & Delaware Pl,41.899007,-87.629928,19.0,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,15.0
536,2353954,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:36:00,13.766666666666667,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,178,State St & 19th St,41.856594,-87.627542,15.0
537,2353953,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:32:00,9.6,82.0,tstorms,289,Wells St & Concord Ln,41.912202,-87.634664,19.0,156,Clark St & Wellington Ave,41.9364968219,-87.64753865819999,15.0
538,2353952,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:29:00,7.5,82.0,tstorms,37,Dearborn St & Adams St,41.8793563587,-87.62979103629999,19.0,192,Canal St & Adams St,41.878948,-87.63975,39.0
539,2353950,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:25:00,3.0,82.0,tstorms,327,Sheffield Ave & Webster Ave,41.921687,-87.65371400000001,19.0,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,15.0
540,2353949,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:21:00,2014-06-30 18:27:00,6.15,82.0,tstorms,110,State St & Erie St,41.893975,-87.628623,23.0,81,Daley Center Plaza,41.884163,-87.629635,39.0
541,2353948,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:30:00,8.9,82.0,tstorms,302,Sheffield Ave & Wrightwood Ave,41.928712,-87.65383299999999,19.0,162,Damen Ave & Wellington Ave,41.93588,-87.67841999999999,14.0
542,2353947,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:22:00,2014-06-30 18:30:00,8.616666666666667,82.0,tstorms,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,15.0,347,Ashland Ave & Grace St,41.950687,-87.6687,15.0
543,2353946,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:49:00,27.6,82.0,tstorms,192,Canal St & Adams St,41.878948,-87.63975,39.0,299,Halsted St & Roscoe St,41.943662,-87.648917,15.0
544,2353945,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:22:00,2014-06-30 18:31:00,9.8,82.0,tstorms,81,Daley Center Plaza,41.884163,-87.629635,39.0,176,Clark St & Elm St,41.903233,-87.631253,19.0
545,2353944,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:31:00,9.366666666666667,82.0,tstorms,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0
546,2353943,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:29:00,7.233333333333333,82.0,tstorms,211,St Clair St & Erie St,41.894448,-87.622663,19.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0
547,2353942,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:25:00,3.6166666666666663,82.0,tstorms,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0,177,Theater on the Lake,41.926277,-87.630834,15.0
548,2353941,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:36:00,14.35,82.0,tstorms,47,State St & Kinzie St,41.88918,-87.6277,19.0,289,Wells St & Concord Ln,41.912202,-87.634664,19.0
549,2353940,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:21:00,2014-06-30 18:53:00,31.766666666666666,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,304,Halsted St & Waveland Ave,41.949375,-87.649626,15.0
550,2353938,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:33:00,11.95,82.0,tstorms,316,Damen Ave & Sunnyside Ave,41.96325,-87.67925799999999,19.0,242,Damen Ave & Leland Ave,41.967094,-87.679028,15.0
551,2353937,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:21:00,2014-06-30 18:43:00,22.35,82.0,tstorms,87,Racine Ave & Fullerton Ave,41.92556258,-87.65840426,19.0,35,Streeter Dr & Illinois St,41.891071,-87.6122,39.0
552,2353936,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:35:00,14.25,82.0,tstorms,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0
553,2353935,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:29:00,7.883333333333334,82.0,tstorms,174,Canal St & Madison St,41.882091,-87.639833,23.0,241,Morgan St & Polk St,41.871737,-87.65103,15.0
554,2353933,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:42:00,21.25,82.0,tstorms,169,Canal St & Harrison St,41.874337,-87.639566,15.0,30,Ashland Ave & Augusta Blvd,41.899643,-87.6677,15.0
555,2353932,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:21:00,2014-06-30 18:29:00,8.233333333333333,82.0,tstorms,327,Sheffield Ave & Webster Ave,41.921687,-87.65371400000001,19.0,115,Sheffield Ave & Wellington Ave,41.936253,-87.653566,23.0
556,2353930,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:36:00,15.416666666666666,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,15,Racine Ave & 18th St,41.8581806068,-87.6564866473,15.0
557,2353927,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:36:00,15.5,82.0,tstorms,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,288,Larrabee St & Armitage Ave,41.91797,-87.64368,11.0
558,2353925,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:21:00,2014-06-30 18:34:00,13.4,82.0,tstorms,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,75,Canal St & Jackson Blvd,41.877988,-87.64076899999999,23.0
559,2353924,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:27:00,9.05,82.0,tstorms,47,State St & Kinzie St,41.88918,-87.6277,19.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0
560,2353922,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:23:00,7.783333333333333,82.0,tstorms,44,State St & Randolph St,41.8847302006,-87.6277335692,27.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0
561,2353911,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:20:00,2014-06-30 18:40:00,20.3,82.0,tstorms,43,Michigan Ave & Washington St,41.8838927658,-87.6246491409,43.0,42,Wabash Ave & Cermak Rd,41.8532387578,-87.6253370902,15.0
562,2353909,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:20:00,2014-06-30 18:42:00,22.066666666666663,82.0,tstorms,126,Clark St & North Ave,41.911974,-87.63194200000001,15.0,69,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,19.0
563,2353908,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:20:00,2014-06-30 18:24:00,4.2,82.0,tstorms,232,Pine Grove Ave & Waveland Ave,41.949275,-87.646303,23.0,254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,15.0
564,2353907,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:19:00,2014-06-30 18:34:00,15.033333333333331,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,176,Clark St & Elm St,41.903233,-87.631253,19.0
565,2353906,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:19:00,2014-06-30 18:38:00,19.03333333333333,82.0,tstorms,20,Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,15.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0
566,2353904,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:19:00,2014-06-30 18:25:00,5.616666666666666,82.0,tstorms,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,15.0,311,Lincoln Ave & Eastwood Ave,41.96583,-87.68651,15.0
567,2353903,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:19:00,2014-06-30 18:27:00,7.35,82.0,tstorms,69,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,19.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0
568,2353902,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:19:00,2014-06-30 18:34:00,15.033333333333331,82.0,tstorms,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,123,California Ave & Milwaukee Ave,41.922695,-87.697153,15.0
569,2353901,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:19:00,2014-06-30 18:43:00,23.616666666666667,82.0,tstorms,174,Canal St & Madison St,41.882091,-87.639833,23.0,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,15.0
570,2353897,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:25:00,6.216666666666667,82.0,tstorms,33,State St & Van Buren St,41.877181,-87.627844,27.0,174,Canal St & Madison St,41.882091,-87.639833,23.0
571,2353895,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:25:00,6.533333333333333,82.0,tstorms,31,Franklin St & Chicago Ave,41.89680204,-87.63563839,23.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0
572,2353893,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:30:00,11.466666666666669,82.0,tstorms,115,Sheffield Ave & Wellington Ave,41.936253,-87.653566,23.0,93,Sheffield Ave & Willow St,41.913688,-87.652855,15.0
573,2353892,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:33:00,15.033333333333331,82.0,tstorms,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0,140,Dearborn Pkwy & Delaware Pl,41.899007,-87.629928,19.0
574,2353889,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:21:00,2.9166666666666665,82.0,tstorms,309,Leavitt St & Armitage Ave,41.917805,-87.682437,11.0,158,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,15.0
575,2353888,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:25:00,6.5,82.0,tstorms,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0
576,2353886,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:27:00,9.233333333333333,82.0,tstorms,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0,299,Halsted St & Roscoe St,41.943662,-87.648917,15.0
577,2353885,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:18:00,2014-06-30 18:24:00,5.933333333333334,82.0,tstorms,140,Dearborn Pkwy & Delaware Pl,41.899007,-87.629928,19.0,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0
578,2353880,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:23:00,5.933333333333334,82.0,tstorms,75,Canal St & Jackson Blvd,41.877988,-87.64076899999999,23.0,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0
579,2353877,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:29:00,11.466666666666669,82.0,tstorms,225,Halsted St & Dickens Ave,41.919936,-87.64883,15.0,118,Sedgwick St & North Ave,41.910579,-87.63861800000001,19.0
580,2353874,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:24:00,6.916666666666667,82.0,tstorms,299,Halsted St & Roscoe St,41.943662,-87.648917,15.0,230,Lincoln Ave & Roscoe St,41.94334,-87.67097,19.0
581,2353873,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:22:00,4.7,82.0,tstorms,304,Halsted St & Waveland Ave,41.949375,-87.649626,15.0,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0
582,2353871,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:17:00,2014-06-30 18:23:00,6.2,82.0,tstorms,60,Dayton St & North Ave,41.9105780349,-87.6494219288,19.0,327,Sheffield Ave & Webster Ave,41.921687,-87.65371400000001,19.0
583,2353870,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:31:00,13.75,82.0,tstorms,42,Wabash Ave & Cermak Rd,41.8532387578,-87.6253370902,15.0,321,Wabash Ave & 8th St,41.871962,-87.62610600000001,19.0
584,2353867,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:23:00,6.1,82.0,tstorms,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,23.0,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0
585,2353865,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:17:00,2014-06-30 18:26:00,9.383333333333333,82.0,tstorms,174,Canal St & Madison St,41.882091,-87.639833,23.0,22,May St & Taylor St,41.8694821,-87.6554864,15.0
586,2353862,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:17:00,2014-06-30 18:42:00,25.53333333333333,82.0,tstorms,56,Desplaines St & Kinzie St,41.888716036,-87.6444478533,19.0,321,Wabash Ave & 8th St,41.871962,-87.62610600000001,19.0
587,2353860,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:38:00,21.08333333333333,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0
588,2353859,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:48:00,31.8,82.0,tstorms,308,Seeley Ave & Roscoe St,41.943403,-87.679618,11.0,60,Dayton St & North Ave,41.9105780349,-87.6494219288,19.0
589,2353858,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:30:00,13.883333333333333,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,27,Larrabee St & North Ave,41.91021,-87.6435,19.0
590,2353857,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:26:00,9.65,82.0,tstorms,329,Lake Shore Dr & Diversey Pkwy,41.932684,-87.63625,15.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,15.0
591,2353856,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:21:00,4.2,82.0,tstorms,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0
592,2353855,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:46:00,29.45,82.0,tstorms,164,Franklin St & Lake St,41.885837,-87.6355,23.0,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0
593,2353854,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:24:00,7.45,82.0,tstorms,332,Halsted St & Diversey Pkwy,41.933341,-87.648747,15.0,144,Larrabee St & Webster Ave,41.92175,-87.64401,15.0
594,2353853,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:23:00,6.666666666666667,82.0,tstorms,113,Bissell St & Armitage Ave,41.91844,-87.65222,15.0,144,Larrabee St & Webster Ave,41.92175,-87.64401,15.0
595,2353852,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:12:00,2014-06-30 18:27:00,14.083333333333334,82.0,tstorms,120,Wentworth Ave & Archer Ave,41.854564,-87.631937,15.0,184,State St & 35th St,41.83104,-87.62688,19.0
596,2353851,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:54:00,37.45,82.0,tstorms,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999999,19.0,216,California Ave & Division St,41.903029,-87.697474,15.0
597,2353850,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:27:00,10.8,82.0,tstorms,173,Mies van der Rohe Way & Chicago Ave,41.89691,-87.62174300000001,15.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0
598,2353849,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:32:00,16.166666666666668,82.0,tstorms,212,Wells St & Hubbard St,41.889933,-87.63426199999999,31.0,288,Larrabee St & Armitage Ave,41.91797,-87.64368,11.0
599,2353848,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:24:00,8.083333333333334,82.0,tstorms,164,Franklin St & Lake St,41.885837,-87.6355,23.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0
600,2353847,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:32:00,16.15,82.0,tstorms,35,Streeter Dr & Illinois St,41.891071,-87.6122,39.0,177,Theater on the Lake,41.926277,-87.630834,15.0
601,2353845,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:26:00,10.183333333333334,82.0,tstorms,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,320,Loomis St & Lexington St,41.872187,-87.661501,15.0
602,2353842,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:27:00,11.333333333333334,82.0,tstorms,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0,178,State St & 19th St,41.856594,-87.627542,15.0
603,2353840,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:16:00,2014-06-30 18:31:00,15.883333333333333,82.0,tstorms,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,176,Clark St & Elm St,41.903233,-87.631253,19.0
604,2353838,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:16:00,2014-06-30 18:37:00,21.416666666666668,82.0,tstorms,231,Sheridan Rd & Montrose Ave,41.96167,-87.65464,15.0,143,Sedgwick St & Webster Ave,41.92197,-87.63854,15.0
605,2353836,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:15:00,2014-06-30 18:32:00,16.633333333333333,82.0,tstorms,289,Wells St & Concord Ln,41.912202,-87.634664,19.0,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001,15.0
606,2353835,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:15:00,2014-06-30 18:27:00,11.1,82.0,tstorms,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,20,Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,15.0
607,2353834,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:15:00,2014-06-30 18:35:00,19.933333333333334,82.0,tstorms,72,State St & 16th St,41.8601213774,-87.62772918530001,15.0,339,Emerald Ave & 31st St,41.838198,-87.645143,11.0
608,2353833,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:15:00,2014-06-30 18:22:00,6.833333333333333,82.0,tstorms,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,283,LaSalle St & Jackson Blvd,41.87817,-87.631985,23.0
609,2353832,2014,6,27,0,18,Subscriber,Female,2014-06-30 18:14:00,2014-06-30 18:22:00,8.566666666666666,82.0,tstorms,47,State St & Kinzie St,41.88918,-87.6277,19.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0
610,2353831,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:15:00,2014-06-30 18:20:00,5.316666666666666,82.0,tstorms,337,Clark St & Chicago Ave,41.896544,-87.630931,19.0,25,Michigan Ave & Pearson St,41.89766,-87.62351,23.0
611,2353830,2014,6,27,0,18,Subscriber,Male,2014-06-30 18:15:00,2014-06-30 18:23:00,7.816666666666666,82.0,tstorms,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,15.0
